gw_site_id	gw_logid	record_date	waterlevel_blsd	reviewed_status_description	source_description	purpose_description	download_date
8194	KLAM0010252	9/20/1999 12:00:00 AM	39.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	9/21/1999 12:00:00 AM	39.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	9/22/1999 12:00:00 AM	39.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	9/23/1999 12:00:00 AM	39.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	9/24/1999 12:00:00 AM	39.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	9/25/1999 12:00:00 AM	39.64	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	9/26/1999 12:00:00 AM	39.64	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	9/28/1999 12:00:00 AM	39.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	9/29/1999 12:00:00 AM	39.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	9/30/1999 12:00:00 AM	39.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/1/1999 12:00:00 AM	39.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/2/1999 12:00:00 AM	39.67	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/3/1999 12:00:00 AM	39.69	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/4/1999 12:00:00 AM	39.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/5/1999 12:00:00 AM	39.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/6/1999 12:00:00 AM	39.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/7/1999 12:00:00 AM	39.74	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/8/1999 12:00:00 AM	39.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/9/1999 12:00:00 AM	39.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/10/1999 12:00:00 AM	39.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/11/1999 12:00:00 AM	39.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/12/1999 12:00:00 AM	39.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/13/1999 12:00:00 AM	39.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/14/1999 12:00:00 AM	39.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/15/1999 12:00:00 AM	39.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/16/1999 12:00:00 AM	39.75	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/17/1999 12:00:00 AM	39.73	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/18/1999 12:00:00 AM	39.70	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/19/1999 12:00:00 AM	39.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/20/1999 12:00:00 AM	39.66	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/21/1999 12:00:00 AM	39.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/22/1999 12:00:00 AM	39.59	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/23/1999 12:00:00 AM	39.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/24/1999 12:00:00 AM	39.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/25/1999 12:00:00 AM	39.54	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/26/1999 12:00:00 AM	39.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/27/1999 12:00:00 AM	39.45	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/28/1999 12:00:00 AM	39.50	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/29/1999 12:00:00 AM	39.50	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/30/1999 12:00:00 AM	39.45	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	10/31/1999 12:00:00 AM	39.45	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/1/1999 12:00:00 AM	39.58	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/2/1999 12:00:00 AM	39.53	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/3/1999 12:00:00 AM	39.48	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/4/1999 12:00:00 AM	39.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/5/1999 12:00:00 AM	39.42	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/6/1999 12:00:00 AM	39.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/7/1999 12:00:00 AM	39.35	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/8/1999 12:00:00 AM	39.67	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/9/1999 12:00:00 AM	39.46	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/10/1999 12:00:00 AM	39.41	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/11/1999 12:00:00 AM	39.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/12/1999 12:00:00 AM	39.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/13/1999 12:00:00 AM	39.33	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/14/1999 12:00:00 AM	39.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/15/1999 12:00:00 AM	40.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/16/1999 12:00:00 AM	39.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/17/1999 12:00:00 AM	39.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/18/1999 12:00:00 AM	39.49	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/19/1999 12:00:00 AM	39.41	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/20/1999 12:00:00 AM	39.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/21/1999 12:00:00 AM	39.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/22/1999 12:00:00 AM	39.33	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/23/1999 12:00:00 AM	39.30	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/24/1999 12:00:00 AM	39.27	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/25/1999 12:00:00 AM	39.21	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/26/1999 12:00:00 AM	39.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/27/1999 12:00:00 AM	39.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/28/1999 12:00:00 AM	39.36	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/29/1999 12:00:00 AM	39.21	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	11/30/1999 12:00:00 AM	39.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/1/1999 12:00:00 AM	39.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/2/1999 12:00:00 AM	39.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/3/1999 12:00:00 AM	39.14	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/4/1999 12:00:00 AM	39.08	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/5/1999 12:00:00 AM	39.47	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/6/1999 12:00:00 AM	39.20	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/7/1999 12:00:00 AM	39.15	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/8/1999 12:00:00 AM	39.11	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/9/1999 12:00:00 AM	39.07	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/10/1999 12:00:00 AM	39.08	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/11/1999 12:00:00 AM	39.07	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/12/1999 12:00:00 AM	38.99	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/13/1999 12:00:00 AM	39.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/14/1999 12:00:00 AM	39.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/15/1999 12:00:00 AM	40.06	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/16/1999 12:00:00 AM	39.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/17/1999 12:00:00 AM	39.28	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/18/1999 12:00:00 AM	39.23	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/19/1999 12:00:00 AM	39.18	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/20/1999 12:00:00 AM	39.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/21/1999 12:00:00 AM	39.07	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/22/1999 12:00:00 AM	39.05	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/23/1999 12:00:00 AM	39.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/24/1999 12:00:00 AM	38.98	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/25/1999 12:00:00 AM	38.94	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/26/1999 12:00:00 AM	38.91	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/27/1999 12:00:00 AM	38.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/28/1999 12:00:00 AM	38.85	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/29/1999 12:00:00 AM	38.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/30/1999 12:00:00 AM	38.99	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	12/31/1999 12:00:00 AM	38.86	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/1/2000 12:00:00 AM	38.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/2/2000 12:00:00 AM	39.13	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/3/2000 12:00:00 AM	38.98	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/4/2000 12:00:00 AM	38.88	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/5/2000 12:00:00 AM	38.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/6/2000 12:00:00 AM	38.82	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/7/2000 12:00:00 AM	38.78	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/8/2000 12:00:00 AM	39.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/9/2000 12:00:00 AM	39.71	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/10/2000 12:00:00 AM	39.11	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/11/2000 12:00:00 AM	38.98	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/12/2000 12:00:00 AM	38.97	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/13/2000 12:00:00 AM	38.88	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/14/2000 12:00:00 AM	38.83	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/15/2000 12:00:00 AM	38.75	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/16/2000 12:00:00 AM	38.74	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/17/2000 12:00:00 AM	38.73	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/18/2000 12:00:00 AM	38.68	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/19/2000 12:00:00 AM	38.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/20/2000 12:00:00 AM	38.60	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/21/2000 12:00:00 AM	38.57	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/22/2000 12:00:00 AM	38.56	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/23/2000 12:00:00 AM	38.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/24/2000 12:00:00 AM	38.48	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/25/2000 12:00:00 AM	38.46	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/26/2000 12:00:00 AM	38.48	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/27/2000 12:00:00 AM	38.47	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/28/2000 12:00:00 AM	38.42	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/29/2000 12:00:00 AM	38.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/30/2000 12:00:00 AM	38.32	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	1/31/2000 12:00:00 AM	38.37	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/1/2000 12:00:00 AM	38.35	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/2/2000 12:00:00 AM	38.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/3/2000 12:00:00 AM	38.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/4/2000 12:00:00 AM	38.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/5/2000 12:00:00 AM	38.23	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/6/2000 12:00:00 AM	38.26	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/7/2000 12:00:00 AM	38.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/8/2000 12:00:00 AM	38.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/9/2000 12:00:00 AM	38.14	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/10/2000 12:00:00 AM	38.11	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/11/2000 12:00:00 AM	38.08	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/12/2000 12:00:00 AM	38.07	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/13/2000 12:00:00 AM	38.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/14/2000 12:00:00 AM	38.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/15/2000 12:00:00 AM	38.10	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/16/2000 12:00:00 AM	38.02	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/17/2000 12:00:00 AM	38.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/18/2000 12:00:00 AM	38.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/19/2000 12:00:00 AM	37.96	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/20/2000 12:00:00 AM	37.88	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/21/2000 12:00:00 AM	37.91	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/22/2000 12:00:00 AM	37.88	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/23/2000 12:00:00 AM	37.88	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/24/2000 12:00:00 AM	37.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/25/2000 12:00:00 AM	37.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/26/2000 12:00:00 AM	37.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/27/2000 12:00:00 AM	37.77	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/28/2000 12:00:00 AM	37.81	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	2/29/2000 12:00:00 AM	37.80	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/1/2000 12:00:00 AM	37.79	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/2/2000 12:00:00 AM	37.77	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/3/2000 12:00:00 AM	37.72	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/4/2000 12:00:00 AM	37.64	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/5/2000 12:00:00 AM	37.60	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/6/2000 12:00:00 AM	37.64	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/7/2000 12:00:00 AM	37.63	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/8/2000 12:00:00 AM	37.60	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/9/2000 12:00:00 AM	37.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/10/2000 12:00:00 AM	37.61	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/11/2000 12:00:00 AM	37.60	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/12/2000 12:00:00 AM	37.55	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/13/2000 12:00:00 AM	37.52	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/14/2000 12:00:00 AM	37.51	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/15/2000 12:00:00 AM	37.47	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/16/2000 12:00:00 AM	37.47	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/17/2000 12:00:00 AM	37.49	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/18/2000 12:00:00 AM	37.43	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/19/2000 12:00:00 AM	37.40	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/20/2000 12:00:00 AM	37.42	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/21/2000 12:00:00 AM	37.39	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/22/2000 12:00:00 AM	37.34	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/23/2000 12:00:00 AM	37.35	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/24/2000 12:00:00 AM	37.30	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/25/2000 12:00:00 AM	37.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/26/2000 12:00:00 AM	37.30	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/27/2000 12:00:00 AM	37.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/28/2000 12:00:00 AM	37.25	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/29/2000 12:00:00 AM	37.27	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/30/2000 12:00:00 AM	37.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	3/31/2000 12:00:00 AM	37.27	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/1/2000 12:00:00 AM	37.22	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/2/2000 12:00:00 AM	37.20	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/3/2000 12:00:00 AM	37.18	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/4/2000 12:00:00 AM	37.17	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/5/2000 12:00:00 AM	37.15	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/6/2000 12:00:00 AM	37.62	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/7/2000 12:00:00 AM	37.41	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/8/2000 12:00:00 AM	37.31	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/9/2000 12:00:00 AM	37.29	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/10/2000 12:00:00 AM	37.27	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/11/2000 12:00:00 AM	37.24	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/12/2000 12:00:00 AM	37.20	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/13/2000 12:00:00 AM	37.16	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/14/2000 12:00:00 AM	37.14	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/15/2000 12:00:00 AM	37.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/16/2000 12:00:00 AM	37.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/17/2000 12:00:00 AM	37.08	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/18/2000 12:00:00 AM	37.11	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/19/2000 12:00:00 AM	37.12	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/20/2000 12:00:00 AM	37.09	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/21/2000 12:00:00 AM	37.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/22/2000 12:00:00 AM	37.05	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/23/2000 12:00:00 AM	37.07	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/24/2000 12:00:00 AM	37.04	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/25/2000 12:00:00 AM	37.03	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/26/2000 12:00:00 AM	37.01	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/27/2000 12:00:00 AM	36.95	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/28/2000 12:00:00 AM	37.00	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/29/2000 12:00:00 AM	36.99	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	4/30/2000 12:00:00 AM	36.95	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	5/1/2000 12:00:00 AM	36.93	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	5/2/2000 12:00:00 AM	36.90	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	5/3/2000 12:00:00 AM	36.89	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	5/4/2000 12:00:00 AM	36.88	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
8194	KLAM0010252	5/5/2000 12:00:00 AM	36.87	REVIEWED	OWRD	Dedicated Observation Well	2/2/2024
