gw_site_id	site_type	gw_logid	gw_wl_county_code	gw_wl_nbr	gw_well_tag_nbr	gw_well_tag_verified_on_well	site_source_organization	site_source_owrd	state_observation_well_nbr	state_observation_well_status	latitude_dec	longitude_dec	site_horizontal_err	lat_long_source	lat_long_datum	lsd_elevation	lsd_accuracy	elevation_datum	lsd_elevation_source	state	county_code	basin_nbr	wm_district	meridian	township	township_char	range	range_char	sctn	qtr160	qtr40	qtr10	qtr2_5	tax_lot	max_depth	max_casing_diameter	primary_use_desc	measured_waterlevel_blsd_count	measured_waterlevel_blsd_current_status	measured_waterlevel_blsd_count_owrd	measured_waterlevel_blsd_current_status_owrd	calc_obs_well_status_combined	calc_obs_well_status_owrd	recorder_waterlevel_mean_daily_blsd_count	recorder_waterlevel_instantaneous_blsd_count	recorder_well	cuttings_count	media_log_count	hydrograph_url	well_log_url	critical_gw_subarea	aquifer	aquifer_system	download_date
20098	WELL	KLAM0000738	KLAM	738			OWRD	GWTR			42.70519400	-122.04044500	50.00	SITE VISIT AND IMAGERY	WGS1984					OR	KLAM	14	17	WM 	33.00	S	7.50	E	18						280.00	3		1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=738				10/22/2024
15620	WELL	KLAM0000769	KLAM	769			USGS	GWTR			42.72623475	-121.42380750	50.00	GPS	WGS1984	4599.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	33.00	S	11.00	E	9	NW	SW	SE			300.00	12														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=769				10/22/2024
14096	WELL	KLAM0000770	KLAM	770			OWRD	WRIS			42.65136600	-122.05221100	16.00	GPS IPAD	WGS1984	4151.38	3.00	NAVD1988		OR	KLAM	14	17	WM 	34.00	S	6.00	E	1					500	90.50	6	IRRIGATION													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=770		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15569	WELL	KLAM0000777	KLAM	777			USGS	GWTR			42.59001748	-122.06155400	50.00	GPS	WGS1984	4146.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	6.00	E	25									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=777				10/22/2024
15615	WELL	KLAM0000783	KLAM	783			USGS	GWTR			42.65912747	-121.85094380	50.00	GPS	WGS1984	4200.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	2									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=783				10/22/2024
15614	WELL	KLAM0000787	KLAM	787			USGS	GWTR			42.65426885	-121.88186690	50.00	GPS	WGS1984	4200.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	4									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=787				10/22/2024
15611	WELL	KLAM0000791	KLAM	791			USGS	GWTR			42.63835240	-121.87501630	50.00	GPS	WGS1984	4190.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	10									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=791				10/22/2024
15610	WELL	KLAM0000796	KLAM	796			USGS	GWTR			42.63540817	-121.85710460	50.00	GPS	WGS1984	4240.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	11									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=796				10/22/2024
15609	WELL	KLAM0000806	KLAM	806			USGS	GWTR			42.63042489	-121.85662120	50.00	GPS	WGS1984	4235.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	14									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=806				10/22/2024
14387	WELL	KLAM0000808	KLAM	808			USGS	GWTR			42.62865810	-121.86842150	50.00	GPS	WGS1984	4200.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	15	NW	NE	SE			93.00	6	DOMESTIC	42	N	42	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0000808	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=808		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15133	WELL	KLAM0000811	KLAM	811	85581	True	OWRD	WRIS			42.62678320	-121.86133230	50.00	GPS	WGS1984	4202.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	15	NE	SE				502.00	6	IRRIGATION	15	N	14	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0000811	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=811				10/22/2024
14388	WELL	KLAM0000812	KLAM	812			USGS	GWTR			42.62740540	-121.86131000	50.00	GPS	WGS1984	4202.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	15	NE	SE	NW			780.00	6	IRRIGATION	75	C	75	C	Obs Well Current	Obs Well Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0000812	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=812				10/22/2024
15638	WELL	KLAM0000838	KLAM	838			USGS	GWTR			43.07903600	-121.86708230	50.00	GPS	WGS1984	4183.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	15																					https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=838				10/22/2024
15608	WELL	KLAM0000839	KLAM	839			USGS	GWTR			42.62794697	-121.87234660	50.00	GPS	WGS1984	4181.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	15									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=839				10/22/2024
15604	WELL	KLAM0000845	KLAM	845			USGS	GWTR			42.61919975	-121.88034660	50.00	GPS	WGS1984	4225.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	16						175.00	6		3	N	3	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0000845	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=845				10/22/2024
15605	WELL	KLAM0000846	KLAM	846			USGS	GWTR			42.62026918	-121.88025500	50.00	GPS	WGS1984	4230.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	16	SE	SE	NW			102.00			3	N	3	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0000846	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=846				10/22/2024
15606	WELL	KLAM0000848	KLAM	848			USGS	GWTR			42.62055750	-121.93259820	50.00	GPS	WGS1984	4190.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	18									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=848				10/22/2024
15593	WELL	KLAM0000849	KLAM	849			USGS	GWTR			42.60610215	-121.93005060	50.00	GPS	WGS1984	4182.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	19									1	N	1	N									https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=849				10/22/2024
15587	WELL	KLAM0000851	KLAM	851			USGS	GWTR			42.60044680	-121.91228050	50.00	GPS	WGS1984	4235.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	29						77.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=851				10/22/2024
15578	WELL	KLAM0000917	KLAM	917			USGS	GWTR			42.59496100	-121.88603520	50.00	GPS	WGS1984	4320.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	28						394.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=917				10/22/2024
15574	WELL	KLAM0000920	KLAM	920			USGS	GWTR			42.59361380	-121.88632680	50.00	GPS	WGS1984	4315.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	28						370.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=920				10/22/2024
15579	WELL	KLAM0000927	KLAM	927			USGS	GWTR			42.59614396	-121.92526140	50.00	GPS	WGS1984	4190.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	30						139.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=927				10/22/2024
15134	WELL	KLAM0000932	KLAM	932			OWRD	WRIS			42.60014400	-121.92541200	16.00	GPS IPAD	WGS1984	4190.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	30	NW	NE				35.00	6	IRRIGATION & DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=932		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15135	WELL	KLAM0000935	KLAM	935			OWRD	WRIS			42.58261317	-121.92644012	150.00	WR FINAL PROOF MAP	WGS1984	4174.70	3.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	34.00	S	7.00	E	31	NW	SE				70.00	8														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=935		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15136	WELL	KLAM0000942	KLAM	942			OWRD	WRIS			42.58295700	-121.92343400	16.00	GPS IPAD	WGS1984	4208.92	3.00	NAVD1988	LIDAR	OR	KLAM	14	17	WM 	34.00	S	7.00	E	31	NE	SW				50.00	8														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=942		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15556	WELL	KLAM0000947	KLAM	947			USGS	GWTR			42.57848020	-121.92886670	50.00	GPS	WGS1984	4160.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	31						206.00	6														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=947				10/22/2024
15137	WELL	KLAM0000959	KLAM	959			OWRD	WRIS			42.57453600	-121.88251500	16.00	GPS IPAD	WGS1984	4195.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	33	SE	SW				480.00	8	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=959		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15560	WELL	KLAM0000973	KLAM	973			USGS	GWTR			42.58330860	-121.86073410	50.00	GPS	WGS1984	4178.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.00	E	34						114.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=973				10/22/2024
15599	WELL	KLAM0001007	KLAM	1007			USGS	GWTR			42.60988536	-121.93870370	50.00	GPS	WGS1984	4160.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	7.50	E	24	SE	NE	NW			126.00	6	DOMESTIC	3	N	3	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001007	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1007				10/22/2024
15594	WELL	KLAM0001010	KLAM	1010			USGS	GWTR			42.60720330	-121.81061930	50.00	GPS	WGS1984	4260.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	19						366.00	8	FISH HATCHERY													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1010				10/22/2024
15591	WELL	KLAM0001019	KLAM	1019			USGS	GWTR			42.60437318	-121.77120140	50.00	GPS	WGS1984	4280.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	21						75.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1019				10/22/2024
15575	WELL	KLAM0001041	KLAM	1041			USGS	GWTR			42.59399910	-121.71859160	50.00	GPS	WGS1984	4315.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	25						97.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1041				10/22/2024
15570	WELL	KLAM0001044	KLAM	1044			USGS	GWTR			42.59023250	-121.71826650	50.00	GPS	WGS1984	4322.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	25						196.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1044				10/22/2024
15590	WELL	KLAM0001047	KLAM	1047			USGS	GWTR			42.60402090	-121.73474490	50.00	GPS	WGS1984	4263.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	23						260.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1047				10/22/2024
15588	WELL	KLAM0001051	KLAM	1051			USGS	GWTR			42.60095920	-121.77939880	50.00	GPS	WGS1984	4255.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	28						36.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1051				10/22/2024
6382	WELL	KLAM0001055	KLAM	1055			OWRD	GWTR	299	Inactive	42.58861800	-121.76437500	16.00	GPS IPAD	WGS1984	4310.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	28	SE	SE	SW			722.00	16	IRRIGATION	55	N	55	N	State Obs Well Non-Current	State Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001055	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1055		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15573	WELL	KLAM0001058	KLAM	1058			USGS	GWTR			42.59060948	-121.76235360	50.00	GPS	WGS1984	4289.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	28						40.00	60	DOMESTIC	9	N	9	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001058	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1058				10/22/2024
15562	WELL	KLAM0001060	KLAM	1060			USGS	GWTR			42.58609446	-121.67830730	50.00	GPS	WGS1984	4290.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	9.00	E	32						176.00	5	DOMESTIC	3	N	3	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001060	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1060				10/22/2024
15561	WELL	KLAM0001063	KLAM	1063			USGS	GWTR			42.58583199	-121.74455850	50.00	GPS	WGS1984	4293.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	34						298.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1063				10/22/2024
8229	WELL	KLAM0001064	KLAM	1064	62665		OWRD	WRIS			42.58389900	-121.74297400	16.00	GPS IPAD	WGS1984	4280.00	5.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	34	NE	SE			3500	353.00	10	IRRIGATION	10	N			Obs Well Non-Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001064	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1064		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15567	WELL	KLAM0001066	KLAM	1066			USGS	GWTR			42.58775740	-121.72337490	50.00	GPS	WGS1984	4270.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	35						168.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1066				10/22/2024
15566	WELL	KLAM0001067	KLAM	1067			USGS	GWTR			42.58723518	-121.72403320	50.00	GPS	WGS1984	4278.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	35						247.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1067				10/22/2024
15565	WELL	KLAM0001073	KLAM	1073			USGS	GWTR			42.58726047	-121.70958850	50.00	GPS	WGS1984	4297.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	36						65.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1073				10/22/2024
15568	WELL	KLAM0001074	KLAM	1074			USGS	GWTR			42.58797990	-121.70933020	50.00	GPS	WGS1984	4296.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	8.00	E	36						217.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1074				10/22/2024
6360	WELL	KLAM0001084	KLAM	1084			OWRD	GWTR	275	Inactive	42.57030017	-121.71985869	1000.00	MAP 24K	WGS1984	4280.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	8.00	E	1	NW	SW	SW			101.60	6	UNUSED	83	N	83	N	State Obs Well Non-Current	State Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001084	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1084				10/22/2024
15138	WELL	KLAM0001090	KLAM	1090			OWRD	WRIS			42.61351700	-121.68617800	16.00	GPS IPAD	WGS1984	4275.00	10.00	NGVD1929		OR	KLAM	14	17	WM 	34.00	S	9.00	E	19	NE	SE	NW			120.00	12														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1090		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
14389	WELL	KLAM0001092	KLAM	1092			USGS	GWTR			42.60603894	-121.66951040	50.00	GPS	WGS1984	4322.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	9.00	E	20	SE	SW	NE			135.00	6	DOMESTIC	93	C	93	C	Obs Well Current	Obs Well Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001092	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1092		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15572	WELL	KLAM0001096	KLAM	1096			USGS	GWTR			42.59048040	-121.68297970	50.00	GPS	WGS1984	4280.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	34.00	S	9.00	E	30						208.00	8	DOMESTIC	4	N	4	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001096	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1096				10/22/2024
15139	WELL	KLAM0001098	KLAM	1098			OWRD	WRIS			42.58661500	-121.64023800	16.00	GPS IPAD	WGS1984	4428.12	30.00	NGVD1929	DEM 10 METER	OR	KLAM	14	17	WM 	34.00	S	9.00	E	34	NW	NW				651.00	14														https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1098		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
17131	WELL	KLAM0001111	KLAM	1111			CDWR	GWTR			41.99783900	-121.45460000	50.00	GPS	WGS1984	4047.00	10.00	NAVD1988	DEM 10 METER	OR	KLAM	14	17	WM 	34.00	S	12.00	E	19	SE	NW				75.00		DOMESTIC	134	C	1	N	Obs Well Current							https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001111	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1111				10/22/2024
14390	WELL	KLAM0001122	KLAM	1122			USGS	GWTR			42.45968546	-122.10644730	50.00	GPS	WGS1984	4145.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	36.00	S	6.00	E	10	NW	NW	NE		300	85.00	6	DOMESTIC	94	C	94	C	Obs Well Current	Obs Well Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001122	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1122		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
15529	WELL	KLAM0001123	KLAM	1123		False	USGS	GWTR			42.54092587	-122.09949300	50.00	GPS	WGS1984	4608.75	0.01	NGVD1929	SURVEY LAND	OR	KLAM	14	17	WM 	35.00	S	6.00	E	10						568.00	6	DOMESTIC	19	N	19	N	Obs Well Non-Current	Obs Well Non-Current			N			https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001123	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1123				10/22/2024
15521	WELL	KLAM0001125	KLAM	1125			USGS	GWTR			42.50660430	-122.07765000	50.00	MAP 24K	WGS1984	4179.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	6.00	E	23						98.00	6	DOMESTIC	16	N	16	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001125	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1125				10/22/2024
15519	WELL	KLAM0001138	KLAM	1138			USGS	GWTR			42.47966580	-122.08662490	50.00	GPS	WGS1984	4150.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	6.00	E	35						65.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1138				10/22/2024
15550	WELL	KLAM0001152	KLAM	1152			USGS	GWTR			42.56556124	-121.89138190	50.00	GPS	WGS1984	4446.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	7.00	E	4						385.00	6	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1152				10/22/2024
15545	WELL	KLAM0001171	KLAM	1171			USGS	GWTR			42.56234148	-121.92836630	50.00	GPS	WGS1984	4165.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	7.00	E	6						220.00	6	DOMESTIC	15	N	15	N	Obs Well Non-Current	Obs Well Non-Current						https://apps.wrd.state.or.us/apps/gw/gw_info/gw_hydrograph/Hydrograph.aspx?gw_logid=KLAM0001171	https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1171				10/22/2024
16648	WELL	KLAM0001175	KLAM	1175			OWRD	WRIS			42.56737000	-121.91625700	16.00	GPS IPAD	WGS1984	4295.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	7.00	E	6	NE	SE			9400	326.00	16	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1175		Yonna Formation	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
16647	WELL	KLAM0001176	KLAM	1176			OWRD	WRIS			42.56445300	-121.92494900	16.00	GPS IPAD	WGS1984	4203.00	10.00	NGVD1929	7.5-MINUTE MAP	OR	KLAM	14	17	WM 	35.00	S	7.00	E	6	SE	NW			4200	280.00	16	DOMESTIC													https://apps.wrd.state.or.us/apps/misc/vault/vault.aspx?wl_county_code=KLAM&wl_nbr=1176		Klamath Volcanics	Quaternary-Late Tertiary Volcanic and Volcaniclastic Rock Aquifers	10/22/2024
