STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
05N05E29D003M,382593N1214664W001,Delta Island Consumptive Use-New Hope Tract-ND1-20ft,ND1,38.259250000,-121.466361000,WGS84,"GPS, 10m",11.020,NAVD88,Unknown,San Joaquin,5-022.01,Eastern San Joaquin,20.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N05E29D003M,Elevation data from CASGEM
05N05E30A004M,382604N1214665W001,Delta Island Consumptive Use-McCormack-Williamson-ND2,ND2,38.260361000,-121.457639000,WGS84,"GPS, 10m",7.920,NAVD88,Unknown,Sacramento,5-021.65,South American,20.00000,Observation,Single Well,464478A,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N05E30A004M,"elevation data taken from CASGEM, well depth is 20ft"
05N05E30K001M,382512N1214742W001,Delta Island Consumptive Use-New Hope Tract-ND6MA-20ft,ND-6MA,38.251194400,-121.474190000,WGS84,"GPS, 10m",2.920,NAVD88,Unknown,San Joaquin,5-022.01,Eastern San Joaquin,100.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N05E30K001M,Elevation data came from CASGEM
05N05E30K002M,382512N1214742W002,Delta Island Consumptive Use-New Hope Tract-ND6MB-100ft,ND-6MB,38.251194400,-121.474190000,WGS84,"GPS, 10m",2.920,NAVD88,Unknown,San Joaquin,5-022.01,Eastern San Joaquin,100.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N05E30K002M,Elevation data is from CASGEM
07N02E35D001M,384159N1217303W001,RD 2068 Well 1A shallow screen 28-38 ft bgs,RD2068 MW-1A shallow,38.415900000,-121.730300000,NAD83,"GPS, 10m",33.000,,EST.CONTOUR <2M.,Colusa,5-021.66,Solano,43.00000,Observation,Part of a nested/multi-completion well,WCR0019726,https://wdl.water.ca.gov/StationDetails.aspx?Station=07N02E35D001M,"07N02E35D001M is part of a nested well.  Other wells in the nest are 07N02E35D002,3M."
07N02E35D002M,384159N1217303W002,RD 2068 Well 1B middle screen 213-238 ft bgs,RD2068 MW-1B middle,38.415900000,-121.730300000,NAD83,"GPS, 10m",33.000,,EST.CONTOUR <2M.,Colusa,5-021.66,Solano,243.00000,Observation,Part of a nested/multi-completion well,726965B,https://wdl.water.ca.gov/StationDetails.aspx?Station=07N02E35D002M,"07N02E35D002M is part of a nested well.  Other wells in the nest are 07N02E35D001,3M."
07N02E35D003M,384159N1217303W003,RD 2068 Well 1C deep screen 430-440 ft bgs,RD2068 MW-1C deep,38.415900000,-121.730300000,NAD83,"GPS, 10m",33.000,,EST.CONTOUR <2M.,Colusa,5-021.66,Solano,445.00000,Observation,Part of a nested/multi-completion well,726965C,https://wdl.water.ca.gov/StationDetails.aspx?Station=07N02E35D003M,"07N02E35D003M is part of a nested well.  Other wells in the nest are 07N02E35D001,2M."
09N03E08C001M,386464N1216675W001,Conaway Land Subsidence Well shallow scrn 80-90 ft bgs,CON P1 shallow,38.646422000,-121.667487000,NAD83,"Survey, 1m",27.500,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,90.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=09N03E08C001M,"09N03E08C001M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C002,3M.  The other well in the cluster is 09N03E08C004M."
09N03E08C002M,386464N1216675W002,Conaway Subsidence Well mid-shallow scrn 140-150 ft bgs,CON P2 mid-shallow,38.646422000,-121.667487000,NAD83,"Survey, 1m",27.500,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,150.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=09N03E08C002M,"09N03E08C002M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C001,3M.  The other well in the cluster is 09N03E08C004M."
09N03E08C003M,386464N1216675W003,Conaway Subsidence Well mid-deep screen 240-280 ft bgs,CON P3 middle-deep,38.646422000,-121.667487000,NAD83,"Survey, 1m",27.500,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,280.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=09N03E08C003M,"09N03E08C003M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C001,2M.  The other well in the cluster is 09N03E08C004M."
09N03E08C004M,386464N1216675W004,Conaway Extensometer screen 535-545 depth 716 ft bgs,CON Ext and P4 deep,38.646430000,-121.667384000,NAD83,"Survey, 1m",27.500,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,545.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=09N03E08C004M,"09N03E08C004M is the extensometer and part of a well cluster.  Other wells in the cluster are 09N03E08C001,2,3M (nested well)."
09N04E20N001M,386062N1215602W001,Sacramento Bypass Monitoring Well - Shallow,Sac Bypass Shallow,38.606329000,-121.560173000,NAD83,"GPS, 10m",21.490,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,100.00000,Observation,Part of a nested/multi-completion well,474405,https://wdl.water.ca.gov/StationDetails.aspx?Station=09N04E20N001M,"09N04E20N001M (shallow) is part of a dual completion monitoring well.  The other well (deep) has a SWN of 09N04E20N002M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
09N04E20N002M,386062N1215602W002,Sacramento Bypass Monitoring Well - Deep,Sac Bypass Deep,38.606329000,-121.560173000,NAD83,"GPS, 10m",21.490,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,170.00000,Observation,Part of a nested/multi-completion well,474405,https://wdl.water.ca.gov/StationDetails.aspx?Station=09N04E20N002M,"09N04E20N002M (Deep) is part of a dual completion monitoring well.  The other well (Shallow) has a SWN of 09N04E20N001M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
09N07E02G001M,386650N1211776W001,Glenn Drive Well Screen 70-100 ft bgs,Glenn Drive Well,38.665000000,-121.177600000,NAD83,"Survey, 1m",177.320,,R.L. AT SURFACE,Sacramento,5-021.65,South American,101.00000,Observation,Single Well,1099176,https://wdl.water.ca.gov/StationDetails.aspx?Station=09N07E02G001M,Single Completion Well
10N04E27R002M,386864N1215222W001,"American Basin Well 3 deep scrn 745-755,975-985 ft bgs",AB-3 Deep,38.686900000,-121.522100000,NAD83,"GPS, 10m",27.340,,R.L. AT SURFACE,Sacramento,5-021.64,North American,995.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=10N04E27R002M,"10N04E27R002M is part of a nested well.  Other wells in the nest are 10N04E27R003,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E27R003M,386864N1215222W002,American Basin Well 3 middle screen 470-490 ft bgs,AB-3 Middle,38.686900000,-121.522100000,NAD83,"GPS, 10m",27.340,,R.L. AT SURFACE,Sacramento,5-021.64,North American,500.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=10N04E27R003M,"10N04E27R003M is part of a nested well.  Other wells in the nest are 10N04E27R002,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E27R004M,386864N1215222W003,American Basin Well 3 shallow screen 190-210 ft bgs,AB-3 Shallow,38.686900000,-121.522100000,NAD83,"GPS, 10m",27.340,,R.L. AT SURFACE,Sacramento,5-021.64,North American,220.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=10N04E27R004M,"10N04E27R004M is part of a nested well.  Other wells in the nest are 10N04E27R002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E31M001M,386782N1215943W001,American Basin Well 4 deep screen 1060-1070 ft bgs,AB-4 Deep,38.678300000,-121.594300000,NAD83,"GPS, 10m",16.780,,R.L. AT SURFACE,Sacramento,5-021.64,North American,1080.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=10N04E31M001M,"10N04E31M001M is part of a well cluster.  Other wells in the cluster are 10N04E31M002,3,4M (nested well). DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E31M002M,386782N1215943W002,American Basin Well 4 middle-deep screen 795-815 ft bgs,AB-4 Middle-Deep,38.678300000,-121.594300000,NAD83,"GPS, 10m",16.780,,R.L. AT SURFACE,Sacramento,5-021.64,North American,815.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=10N04E31M002M,"10N04E31M002M is part of a nested well and a cluster.  Other wells in the nest are 10N04E31M003,4M.  The other well in the cluster is 10N04E31M001. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E31M003M,386782N1215943W003,American Basin Well 4 mid-shallow screen 380-400 ft bgs,AB-4 Middle-Shallow,38.678300000,-121.594300000,NAD83,"GPS, 10m",16.780,,R.L. AT SURFACE,Sacramento,5-021.64,North American,410.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=10N04E31M003M,"10N04E31M003M is part of a nested well and a cluster.  Other wells in the nest are 10N04E31M002,4M.  The other well in the cluster is 10N04E31M001. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E31M004M,386782N1215943W004,American Basin Well 4 shallow screen 170-190 ft bgs,AB-4 Shallow,38.678300000,-121.594300000,NAD83,"GPS, 10m",16.780,,R.L. AT SURFACE,Sacramento,5-021.64,North American,200.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=10N04E31M004M,"10N04E31M004M is part of a nested well and a well cluster.  Other wells in the nest are 10N04E31M002,3M.  The other well in the cluster is 10N04E31M001. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N08E29J001M,386895N1211169W001,East Natoma Well Screened 55-85 ft bgs,East Natoma Well,38.689500000,-121.116900000,NAD83,"Survey, 1m",382.200,,R.L. AT SURFACE,Sacramento,5-021.65,South American,85.00000,Unknown,Single Well,1099179,https://wdl.water.ca.gov/StationDetails.aspx?Station=10N08E29J001M,Single Completion Well
11N01E02D001M,388362N1218352W001,"LCB Well 13 deep scrn 600-610,670-680 ft bgs",LCB-13 Deep,38.836200000,-121.835200000,NAD83,"GPS, 10m",27.450,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,690.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E02D001M,"11N01E02D001M is part of a nested well.  Other wells in the nest are 11N01E02D002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E02D002M,388362N1218352W002,"LCB Well 13 middle screen 400-410,480-490 ft bgs",LCB-13 Middle,38.836200000,-121.835200000,NAD83,"GPS, 10m",27.450,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,480.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E02D002M,"11N01E02D002M is part of a nested well.  Other wells in the nest are 11N01E02D001,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E02D003M,388362N1218352W003,LCB Well 13 shallow scrn 170-180 ft bgs,LCB-13 Shallow,38.836200000,-121.835200000,NAD83,"GPS, 10m",27.450,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,190.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E02D003M,"11N01E02D003M is part of a nested well.  Other wells in the nest are 11N01E02D001,2M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E24Q004M,387793N1218123W001,Zamora Subsidence Well deep screen 784-789 ft bgs,ZAM P1 deep,38.779387000,-121.812395000,NAD83,"Survey, 1m",41.800,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,809.00000,Observation,Part of a nested/multi-completion well,253494,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E24Q004M,"11N01E24Q004M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q005,6,7M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E24Q005M,387793N1218123W002,Zamora Subsidence Well mid-deep screen 583-588 ft bgs,ZAM P2 middle-deep,38.779387000,-121.812395000,NAD83,"Survey, 1m",41.800,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,608.00000,Observation,Part of a nested/multi-completion well,253494,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E24Q005M,"11N01E24Q005M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q004,6,7M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E24Q006M,387793N1218123W003,Zamora Subsidence Well mid-shall screen 382-387 ft bgs,ZAM P3 mid-shallow,38.779387000,-121.812395000,NAD83,"Survey, 1m",41.800,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,407.00000,Observation,Part of a nested/multi-completion well,253495,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E24Q006M,"11N01E24Q006M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q004,5,7M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E24Q007M,387793N1218123W004,Zamora Subsidence Well shallow screen 180-200 ft bgs,ZAM P4 shallow,38.779387000,-121.812395000,NAD83,"Survey, 1m",41.800,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,220.00000,Observation,Part of a nested/multi-completion well,253496,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E24Q007M,"11N01E24Q007M is part of a nested monitoring well.  Other wells in the nest are 11N01E24Q004,5,6M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N01E24Q008M,,Zamora Land Subsidence Extensometer depth 1000 ft bgs,ZAM Ext,38.779855000,-121.812422000,NAD83,"Survey, 1m",42.000,,EST.CONTOUR <2M.,Yolo,,,,,,,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E24Q008M,"11N01E24Q008M is the extensometer well that accompanies a nested monitoring well.  Wells in the nest are 11N01E24Q004,5,6,7M."
11N01E24Q500M,387794N1218124W008,Zamora (Replacement) Subsidence well shallow,ZAM(R) P4 shallow,38.779435000,-121.812369000,NAD83,"Survey, 1m",44.810,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,205.00000,Observation,Part of a nested/multi-completion well,WCR2019-006270,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E24Q500M,"ZAM(R)-P4 is a replacement well for ZAM-P4 and is part of a nested monitoring well.  Other wells in the nest are ZAM(R)-P1, -P2,and -P3. DWR surveyed site, new elevation reflects surveyed results in 1/28/19 SR18-39 Zamora Extensometer Building Reconstruction Report."
11N01E24Q501M,387794N1218124W006,Zamora (Replacement) Subsidence well middle-shallow,ZAM(R) P3 mid-shall,38.779435000,-121.812369000,NAD83,"Survey, 1m",44.630,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,390.00000,Observation,Part of a nested/multi-completion well,WCR2019-006270,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E24Q501M,"ZAM(R)-P3 is a replacement well for ZAM-P3 and is part of a nested monitoring well.  Other wells in the nest are ZAM(R)-P1, -P2,and -P4. DWR surveyed site, new elevation reflects surveyed results in 1/28/19 SR18-39 Zamora Extensometer Building Reconstruction Report."
11N01E24Q502M,387794N1218124W004,Zamora (Replacement) Subsidence well middle-deep,ZAM(R) P2 mid-deep,38.779435000,-121.812369000,NAD83,"Survey, 1m",44.470,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,615.00000,Observation,Part of a nested/multi-completion well,WCR2019-006270,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E24Q502M,"ZAM(R)-P2 is a replacement well for ZAM-P2 and is part of a nested monitoring well.  Other wells in the nest are ZAM(R)-P1, -P3,and -P4. DWR surveyed site, new elevation reflects surveyed results in 1/28/19 SR18-39 Zamora Extensometer Building Reconstruction Report."
11N01E24Q503M,387794N1218124W002,Zamora (Replacement) Subsidence Well deep,ZAM(R) P1 deep,38.779435000,-121.812369000,NAD83,"Survey, 1m",44.320,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,805.00000,Observation,Part of a nested/multi-completion well,WCR2019-006270,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N01E24Q503M,"ZAM(R)-P1 is a replacement well for ZAM-P1 and is part of a nested monitoring well.  Other wells in the nest are ZAM(R)-P2, -P3,and -P4. DWR surveyed site, new elevation reflects surveyed results in 1/28/19 SR18-39 Zamora Extensometer Building Reconstruction Report."
11N02E05C002M,388361N1217778W003,River Garden Farms Field 71-231 screen 216-226 ft bgs,RGF Field 71-231,38.836091000,-121.777839000,NAD83,"GPS, 10m",25.480,NAVD88,R.L. AT SURFACE,Yolo,5-021.67,Yolo,231.00000,Irrigation,Single Well, ,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N02E05C002M,Water Transfer Well
11N02E05F001M,388293N1217784W001,River Garden Farms Field 65 Well,RGF Field 65,38.829343000,-121.778414000,NAD83,"GPS, 10m",27.380,NAVD88,EST.CONTOUR <2M.,Yolo,5-021.67,Yolo,400.00000,Irrigation,Single Well,e0082145,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N02E05F001M,Water Transfer Well
11N03E02Q002M,388235N1216079W001,Sutter County MW-5A shallow screen 130 to 160 ft bgs,SCMW-5A,38.823235630,-121.607635400,NAD83,"Survey, 1m",24.710,,R.L. AT SURFACE,Sutter,5-021.64,North American,170.00000,Observation,Part of a nested/multi-completion well,E0123539,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N03E02Q002M,"11N03E02Q002M is part of a nested well.  Other wells in the nest are 11N03E02Q003M, 4, and 5M."
11N03E02Q003M,388235N1216079W002,Sutter County MW-5B Mid-Shallow screen 655-675 FT BGS,SCMW-5B,38.823235630,-121.607635400,NAD83,"Survey, 1m",24.710,,R.L. AT SURFACE,Sutter,5-021.64,North American,675.00000,Observation,Part of a nested/multi-completion well,E0123539,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N03E02Q003M,"11N03E02Q003M is part of a nested well.  Other wells in the nest are 11N03E02Q002M, 4, and 5M."
11N03E02Q004M,388235N1216079W003,Sutter County MW-5C Mid-Deep screen 910-920 FT BGS,SCMW-5C,38.823235630,-121.607635400,NAD83,"Survey, 1m",24.710,,R.L. AT SURFACE,Sutter,5-021.64,North American,930.00000,Observation,Part of a nested/multi-completion well,E0123539,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N03E02Q004M,"11N03E02Q004M is part of a nested well.  Other wells in the nest are 11N03E02Q002M, 3, and 5M."
11N03E02Q005M,388235N1216079W004,Sutter County MW-5D Deep screen 1205-1215 FT BGS,SCMW-5D,38.823235630,-121.607635400,NAD83,"Survey, 1m",24.710,,R.L. AT SURFACE,Sutter,5-021.64,North American,1225.00000,Observation,Part of a nested/multi-completion well,E0123539,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N03E02Q005M,"11N03E02Q005M is part of a nested well.  Other wells in the nest are 11N03E02Q002M, 3, and 4M."
11N04E04N001M,388260N1215394W001,Sutter Land Subsidence Well deep screen 880-890 ft bgs,SUT P4 deep,38.823611000,-121.543113000,NAD83,"GPS, 10m",31.000,,R.L. AT SURFACE,Sutter,5-021.64,North American,890.00000,Observation,Part of a nested/multi-completion well,462927,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N04E04N001M,"11N04E04N001M is part of a nested well.  Other wells in the nest are 11N04E04N002,3,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
11N04E04N002M,388260N1215394W002,Sutter Subsidence Well mid-deep screen 295-305 ft bgs,SUT P3 middle-deep,38.823611000,-121.543113000,NAD83,"GPS, 10m",31.000,,R.L. AT SURFACE,Sutter,5-021.64,North American,305.00000,Observation,Part of a nested/multi-completion well,462927,https://wdl.water.ca.gov/StationDetails.aspx?Station=11N04E04N002M,"11N04E04N002M is part of a nested well.  Other wells in the nest are 11N04E04N001,3,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
